source,similarity,target,rank
82,0.0061231706460085356,87,14
14,0.0061273896924357585,87,15
107,0.006142659266971329,87,16
23,0.00614434773427508,87,17
111,0.006159372267382168,87,18
16,0.006185833146235664,87,19
97,0.006241108888835223,87,20
85,0.006242746246633013,87,21
90,0.006245407019609184,87,22
93,0.006263741694310987,87,23
69,0.006286562602023982,87,24
81,0.0062934128803953104,87,25
55,0.006301808689812227,87,26
73,0.006303245589221684,87,27
79,0.006303988231061486,87,28
37,0.006318279923663739,87,29
41,0.006351038231088069,87,30
56,0.0063648618270846224,87,31
74,0.00638085273240907,87,32
80,0.006391007081895439,87,33
19,0.006392378762362871,87,34
27,0.006401235796359428,87,35
102,0.006434842191283985,87,36
44,0.006435840510016444,87,37
65,0.006453003712395211,87,38
31,0.006455943017633192,87,39
76,0.00647905223310008,87,40
77,0.006487279733160545,87,41
22,0.0064881724472648505,87,42
13,0.006514894856118447,87,43
75,0.0065212787065824784,87,44
28,0.006578792634816977,87,45
117,0.006579822666282542,87,46
42,0.006594222215067558,87,47
110,0.006597402878278036,87,48
84,0.006600443873635897,87,49
72,0.006601721494826185,87,50
4,0.006610177469096312,87,51
64,0.006644401889453033,87,52
24,0.00668632090215715,87,53
12,0.006746668383795895,87,54
30,0.0068981499361131515,87,55
26,0.006911412542722317,87,56
51,0.0069289552503905005,87,57
17,0.006936085315563667,87,58
34,0.007026433885420236,87,59
68,0.007058732900262599,87,60
101,0.0070608172380595136,87,61
8,0.007094708816457462,87,62
2,0.0071429915476358685,87,63
45,0.007160295039816966,87,64
1,0.007216095100416542,87,65
62,0.007332396431756649,87,66
25,0.007464225941703484,87,67
10,0.007478037173249574,87,68
5,0.007765881972929489,87,69
95,0.00792931827520904,87,70
9,0.008026598144350472,87,71
88,0.008069392263504671,87,72
7,0.00817837178033931,87,73
33,0.008376536996733797,87,74
106,0.00867742984783526,87,75
89,0.00868473642532308,87,76
78,0.008753791807275313,87,77
114,0.008861056441529902,87,78
11,0.009479453540926608,87,79
98,0.01025133749997853,87,80
6,0.011068149518335235,87,81
40,0.011360371408379089,87,82
46,0.016498641766569233,87,83
38,0.016591241016272296,87,84
94,0.018048477286254028,87,85
3,0.04472942225883969,87,86
18,0.04989549631651835,87,87
112,0.08134458314082527,87,88
10,0.004085115142039908,88,1
89,0.004484133258356171,88,2
26,0.00496182490104502,88,3
7,0.005552861908672102,88,4
48,0.006935638607964867,88,5
11,0.007127949551924084,88,6
73,0.007358187926646886,88,7
87,0.007597263963073364,88,8
17,0.007767922594100418,88,9
6,0.00778289107435326,88,10
111,0.008020581773292457,88,11
76,0.008058599505735065,88,12
106,0.008103172416588755,88,13
14,0.00816042604263223,88,14
119,0.008338453364029164,88,15
85,0.008473804824343012,88,16
0,0.00849270728667928,88,17
90,0.00850094463876383,88,18
23,0.008556003707061333,88,19
82,0.00868463642908257,88,20
55,0.008692495622910412,88,21
120,0.008736729978803148,88,22
65,0.008803866079987066,88,23
102,0.008832103476795194,88,24
56,0.008833091377353441,88,25
75,0.008851748835369655,88,26
83,0.008868699556079385,88,27
12,0.008882355385707585,88,28
113,0.00890672590582986,88,29
28,0.008994299726977295,88,30
63,0.00900225823393952,88,31
79,0.009019962603208254,88,32
45,0.009153914550860787,88,33
69,0.009168249419545194,88,34
81,0.00916858184760172,88,35
86,0.009172140052149835,88,36
9,0.009184034720533973,88,37
16,0.009240206920718697,88,38
37,0.009267484334669618,88,39
80,0.009305846709083743,88,40
74,0.009388206272273436,88,41
47,0.009388299921887833,88,42
34,0.009398300463340226,88,43
72,0.009413160877364657,88,44
84,0.00944830067922997,88,45
110,0.009451054075135468,88,46
4,0.009503149978286718,88,47
8,0.009506873977531916,88,48
13,0.009601215009887976,88,49
97,0.009601847963107368,88,50
117,0.00960245882972266,88,51
93,0.009604287762309038,88,52
24,0.009609481947689513,88,53
64,0.009637777340650744,88,54
77,0.009647877324253984,88,55
68,0.009763179513705311,88,56
30,0.009771515454620072,88,57
51,0.009784245268732339,88,58
116,0.009805040240233764,88,59
41,0.009863553244154222,88,60
44,0.009899703024449868,88,61
31,0.009906725560022811,88,62
1,0.009989674616452948,88,63
107,0.01000669695551426,88,64
101,0.01009227637043597,88,65
95,0.010149932930711092,88,66
19,0.010168731557516852,88,67
22,0.010208292267677499,88,68
27,0.010290279246841227,88,69
42,0.010346237657300139,88,70
35,0.010435366694962145,88,71
25,0.01045150038296272,88,72
78,0.0105167152337301,88,73
29,0.010680221489427266,88,74
5,0.010764682123953762,88,75
96,0.01121619144858188,88,76
62,0.011726861414884326,88,77
114,0.011735324924717738,88,78
33,0.013618163375280767,88,79
2,0.013783709765314955,88,80
98,0.01583649527853015,88,81
40,0.016419391395049998,88,82
38,0.017597864133725216,88,83
46,0.020728662790247765,88,84
94,0.025992079954691216,88,85
18,0.05183424475845533,88,86
3,0.05409588057806136,88,87
112,0.08346666335645503,88,88
88,0.004037634692383052,89,1
10,0.004040155773137988,89,2
26,0.004784274499601393,89,3
7,0.004962170046247993,89,4
48,0.006378532856969099,89,5
11,0.0065891860594319285,89,6
106,0.00679116614632147,89,7
6,0.006820384249299316,89,8
73,0.006827272113104743,89,9
17,0.0073115773017904395,89,10
87,0.007347288471991842,89,11
76,0.0076861307580132765,89,12
14,0.00779880823298662,89,13
111,0.00791577035923563,89,14
119,0.007934297148285863,89,15
85,0.007991759288376143,89,16
23,0.008053902424374204,89,17
90,0.008255283063251628,89,18
0,0.008312935411905253,89,19
82,0.00832718831135737,89,20
65,0.008352552945057323,89,21
75,0.008391876329742476,89,22
12,0.008449501259950032,89,23
83,0.008453917277029377,89,24
102,0.008466606279659672,89,25
28,0.008487941419551559,89,26
113,0.008507732062940532,89,27
55,0.008518267110629751,89,28
120,0.008519036701478577,89,29
56,0.008555674504831301,89,30
63,0.008556398090899253,89,31
9,0.008599528157316239,89,32
16,0.00874410383918689,89,33
45,0.008778366487838696,89,34
84,0.008782246380192316,89,35
86,0.008793587702631944,89,36
79,0.008821017450578728,89,37
69,0.00886157037367774,89,38
81,0.008946381733078823,89,39
47,0.008981973004132504,89,40
34,0.009010807633475393,89,41
80,0.009019615911004308,89,42
37,0.009048541064524018,89,43
72,0.009056784868053835,89,44
110,0.009093348727579054,89,45
8,0.009093887094377084,89,46
4,0.00909726578081127,89,47
24,0.009117450386102455,89,48
74,0.009132880899881624,89,49
64,0.009143724345721194,89,50
101,0.009150205627937336,89,51
117,0.009159236648273894,89,52
30,0.009230550137235505,89,53
116,0.009242236193508724,89,54
25,0.009311440597181697,89,55
97,0.009360712843307528,89,56
13,0.009368947091157431,89,57
68,0.009386450397319002,89,58
95,0.009467104839830265,89,59
77,0.009473140524255963,89,60
93,0.00947409277689415,89,61
51,0.009490389863540338,89,62
42,0.009539141533190687,89,63
44,0.009563904907333276,89,64
1,0.009574100629099469,89,65
41,0.009584949641956442,89,66
31,0.009590441374699665,89,67
35,0.009622343759211893,89,68
107,0.009705694739475579,89,69
19,0.009820648596835735,89,70
22,0.010092629408697151,89,71
27,0.010102665163101876,89,72
78,0.010209130576334435,89,73
29,0.010488056453914707,89,74
5,0.010536307323848915,89,75
114,0.010680602063359412,89,76
96,0.0108056299731919,89,77
62,0.011645134823076608,89,78
33,0.012874926547492671,89,79
2,0.013014928186028896,89,80
40,0.014548916506525567,89,81
98,0.014690418587669174,89,82
38,0.016696452694287878,89,83
46,0.0181900656976407,89,84
94,0.024528878845632818,89,85
3,0.05034323624201398,89,86
18,0.05131053259809193,89,87
112,0.08446360393908936,89,88
120,0.003887265411530061,90,1
81,0.003961740457681273,90,2
82,0.003963546659349393,90,3
77,0.0039740153080033425,90,4
13,0.003989596745402224,90,5
69,0.00399038163748322,90,6
23,0.00399422043376596,90,7
75,0.003996449953962755,90,8
16,0.004031159176531074,90,9
93,0.004050455985317614,90,10
113,0.004052241683166202,90,11
31,0.004063865479921214,90,12
0,0.004075474989993277,90,13
79,0.004080431108742122,90,14
4,0.004094059705384234,90,15
72,0.004094913882879414,90,16
37,0.0041016975210990125,90,17
41,0.004104650809578114,90,18
51,0.004119431922705474,90,19
110,0.0041278110860542006,90,20
28,0.004146796596883107,90,21
68,0.004165470655694281,90,22
117,0.004172646682923609,90,23
24,0.004176338590284656,90,24
80,0.004183081708809655,90,25
27,0.004203694578981065,90,26
86,0.004215721555618668,90,27
119,0.004253938232338106,90,28
8,0.004254019887431459,90,29
74,0.004257225416632648,90,30
1,0.004261520254886575,90,31
19,0.004262669160858934,90,32
34,0.004273855992101838,90,33
56,0.004298413388659661,90,34
85,0.004311334574964798,90,35
65,0.004325872818133125,90,36
107,0.004339593826387489,90,37
87,0.004340860604462815,90,38
30,0.0043445938268595885,90,39
45,0.004364293505668915,90,40
63,0.004384726867823874,90,41
83,0.004501566827354919,90,42
47,0.004537899015321756,90,43
14,0.004581380627136422,90,44
12,0.00465727988389375,90,45
5,0.004733294985027725,90,46
97,0.004748617689054324,90,47
29,0.004784821031829534,90,48
111,0.00487340642819345,90,49
76,0.005277076178496043,90,50
48,0.005589691074111669,90,51
96,0.005649678871205155,90,52
22,0.005662317012493756,90,53
116,0.005822900051882018,90,54
17,0.00613173920161314,90,55
102,0.006222688794545017,90,56
73,0.006278068091281175,90,57
35,0.006333326951008078,90,58
84,0.00637870630620152,90,59
64,0.0063833747330658275,90,60
55,0.006391839727187487,90,61
44,0.006631420988879033,90,62
42,0.006722608443069045,90,63
26,0.006980222076881204,90,64
62,0.0070418054890213355,90,65
10,0.007450727672913882,90,66
2,0.00787864327515908,90,67
88,0.007975620581685994,90,68
7,0.008222006120530923,90,69
78,0.00866731724800529,90,70
89,0.008732051602982183,90,71
25,0.008762059648886877,90,72
101,0.0088411045722675,90,73
9,0.009015316796699868,90,74
95,0.00921898719147185,90,75
33,0.009907794035775908,90,76
114,0.00991324894598189,90,77
106,0.01013896269185055,90,78
11,0.010153061364578053,90,79
6,0.012965498634063488,90,80
98,0.013318775587604859,90,81
40,0.014665408296916094,90,82
38,0.0176991322723854,90,83
46,0.020024252934198405,90,84
94,0.022883202308658035,90,85
18,0.05172634503813589,90,86
3,0.05686569087469906,90,87
112,0.08433405503459179,90,88
81,0.00417692758785293,93,1
31,0.0042015392803681495,93,2
120,0.004206474163084284,93,3
77,0.0042127280473664985,93,4
27,0.004229656586984487,93,5
41,0.0042441640398557245,93,6
69,0.0043029858690919465,93,7
82,0.004304691303654629,93,8
13,0.004327819210657391,93,9
107,0.004367430194204269,93,10
16,0.004416621194894721,93,11
19,0.00441669449949067,93,12
37,0.004432649198436445,93,13
110,0.004435750013260464,93,14
72,0.004437747197185926,93,15
79,0.0044415334438433485,93,16
80,0.0044502304256118785,93,17
113,0.004460659259687416,93,18
86,0.004467266248523116,93,19
117,0.004479741113531888,93,20
63,0.004480450720709017,93,21
75,0.004503679107740077,93,22
0,0.004508764369331009,93,23
4,0.004525196874615833,93,24
23,0.004532753449507765,93,25
47,0.004532870818485857,93,26
51,0.004545626482656995,93,27
24,0.004589226154938397,93,28
74,0.004592854958487602,93,29
29,0.004624717538036394,93,30
87,0.004642281068278131,93,31
30,0.004642748188027346,93,32
65,0.0046539621595660385,93,33
68,0.004670556548476923,93,34
28,0.00468778793656599,93,35
1,0.004692730830301861,93,36
90,0.004707844378477821,93,37
8,0.004743077826336095,93,38
97,0.0047752373932753445,93,39
119,0.004815747276969651,93,40
34,0.004842313768993911,93,41
56,0.004843228515742259,93,42
85,0.004866386309541615,93,43
83,0.004887047866560579,93,44
45,0.0049491529920080435,93,45
5,0.005190669413734361,93,46
12,0.005227059803060818,93,47
14,0.005250599108660325,93,48
111,0.005310037458618133,93,49
96,0.005344735202265305,93,50
76,0.005592599222018935,93,51
22,0.005712737553702718,93,52
116,0.005718641737066599,93,53
35,0.006281724482294471,93,54
48,0.006311673127881501,93,55
102,0.006421937537083644,93,56
64,0.006432067600733338,93,57
84,0.006525996425871261,93,58
44,0.006551684497636212,93,59
17,0.006679595991618492,93,60
55,0.006698927659695042,93,61
62,0.006752842556090544,93,62
73,0.007070318800464159,93,63
42,0.007091586982708953,93,64
2,0.007621614302542712,93,65
26,0.007904690861983421,93,66
10,0.008619924893970898,93,67
88,0.009076472412284597,93,68
101,0.009149835134079076,93,69
25,0.009164486523940307,93,70
95,0.009224108771748174,93,71
78,0.009320526234805948,93,72
7,0.009346618966654008,93,73
33,0.00967083631369603,93,74
89,0.010000699376279787,93,75
9,0.010089881915238408,93,76
114,0.010266487055474727,93,77
11,0.011262925695150527,93,78
106,0.011517205085895266,93,79
98,0.013235881631484259,93,80
40,0.013972066572011999,93,81
6,0.014233580892368591,93,82
38,0.01883938927779072,93,83
46,0.020070098539420322,93,84
94,0.022303411136162854,93,85
18,0.054200536697639246,93,86
3,0.05510061658636145,93,87
112,0.08641593963963956,93,88
98,0.0058346989859157095,94,1
33,0.007323520262926708,94,2
2,0.008156838757278684,94,3
101,0.00919076392761664,94,4
114,0.009526959550616554,94,5
40,0.009591331594007602,94,6
44,0.010707815989636105,94,7
116,0.0107270965401427,94,8
35,0.010825917975658905,94,9
42,0.011042220473923336,94,10
25,0.011121581429622607,94,11
96,0.011280976577682011,94,12
95,0.011289766020863179,94,13
46,0.011558498376717075,94,14
84,0.011829194178953228,94,15
64,0.012898844457342351,94,16
62,0.012935182752164542,94,17
102,0.012942391886882731,94,18
29,0.013366787587646534,94,19
106,0.01382169228395247,94,20
47,0.013953498646493645,94,21
55,0.01404315165158665,94,22
22,0.014056740522021105,94,23
83,0.01429966094047197,94,24
48,0.014445524122576492,94,25
73,0.014583732143356065,94,26
63,0.014940105355027655,94,27
119,0.01541214483879283,94,28
87,0.015428283902622075,94,29
107,0.015556937011328875,94,30
97,0.01556779619829518,94,31
86,0.015621465232920406,94,32
19,0.016202051718344768,94,33
0,0.016248871040367763,94,34
76,0.016320420819871284,94,35
17,0.016409733704815244,94,36
27,0.016522859097479303,94,37
82,0.016537337408494945,94,38
14,0.016713550395969334,94,39
113,0.016820424062465533,94,40
120,0.01690265396126589,94,41
93,0.016936061909331723,94,42
7,0.0170459328096767,94,43
65,0.017092922431783064,94,44
74,0.017105807206320267,94,45
85,0.017151774027173716,94,46
79,0.01716290665822262,94,47
6,0.01716582832515201,94,48
16,0.01718224506297894,94,49
23,0.01723645837263954,94,50
90,0.017318275189349253,94,51
9,0.017378780494510027,94,52
31,0.017419170794534145,94,53
77,0.01746380079559451,94,54
117,0.017469775552680922,94,55
69,0.017584232032963776,94,56
72,0.017602897896361047,94,57
80,0.017662211219903412,94,58
26,0.017737141014761093,94,59
81,0.01781477470202597,94,60
41,0.017833064350525674,94,61
37,0.017842248439617348,94,62
24,0.017909556590498754,94,63
111,0.01793697422774654,94,64
75,0.018114171976977733,94,65
11,0.018115591612853477,94,66
56,0.0181527891728559,94,67
13,0.01821287404846106,94,68
4,0.018258340905855097,94,69
28,0.01857799175047936,94,70
110,0.01858488644982903,94,71
30,0.018717701970122014,94,72
8,0.0188275286121109,94,73
12,0.01927368570162946,94,74
68,0.019312996327242926,94,75
51,0.01937984935033643,94,76
10,0.019421332963009852,94,77
1,0.019508165700209523,94,78
89,0.019662478144238493,94,79
78,0.019753057779078764,94,80
34,0.01975539515417002,94,81
45,0.019973732275289757,94,82
88,0.020336600190475895,94,83
5,0.021004353163775802,94,84
38,0.023432712008574663,94,85
3,0.026274096896975796,94,86
18,0.06029099498134172,94,87
112,0.09652046414149096,94,88
40,0.008457483560794454,95,1
94,0.012263538187974543,95,2
46,0.012965841265414335,95,3
98,0.013544926794106571,95,4
3,0.013800778959977111,95,5
114,0.016658987592978347,95,6
33,0.01700709553251112,95,7
25,0.017690175030229627,95,8
101,0.01776700651625518,95,9
35,0.018041326801196078,95,10
2,0.01938370011357915,95,11
64,0.020680142618865416,95,12
42,0.021257555203071044,95,13
44,0.021283769707315825,95,14
116,0.021286142402017982,95,15
106,0.021343372924787052,95,16
6,0.022491567083169794,95,17
84,0.023249913626537833,95,18
96,0.023643437438442994,95,19
102,0.02364739591904541,95,20
48,0.024560914882109985,95,21
7,0.024619450717264235,95,22
73,0.02491470990748057,95,23
47,0.0249537191593584,95,24
55,0.02551456368813143,95,25
29,0.026060957989466282,95,26
83,0.02607612912865409,95,27
62,0.026120629621762537,95,28
26,0.026412186455589293,95,29
87,0.026496973000532664,95,30
11,0.026583459590964198,95,31
63,0.02671457823585832,95,32
89,0.026926659960010646,95,33
17,0.027024996387129407,95,34
22,0.02715414447006359,95,35
10,0.027513145964926156,95,36
9,0.0275265300839852,95,37
119,0.027722728682932685,95,38
88,0.02807911330469781,95,39
86,0.02812315858744796,95,40
76,0.02824185896553766,95,41
107,0.02855673746674736,95,42
82,0.028574504400180056,95,43
0,0.028625554362556316,95,44
97,0.028662490107017158,95,45
14,0.028966379611287896,95,46
85,0.029266673953914468,95,47
19,0.029409103871189224,95,48
113,0.029631140588451732,95,49
74,0.029898691578273406,95,50
120,0.029912174553490045,95,51
23,0.030037840356226253,95,52
78,0.030060541549880138,95,53
16,0.0301022889677226,95,54
65,0.030472213046391694,95,55
27,0.030642516402681452,95,56
117,0.030731707691840082,95,57
79,0.030749500036601596,95,58
69,0.030949709206716247,95,59
93,0.031065081827634233,95,60
31,0.031074504824212257,95,61
80,0.03108070012275599,95,62
72,0.031195476519326082,95,63
90,0.031296660506470286,95,64
4,0.03147808039505007,95,65
24,0.03149557163351513,95,66
75,0.031608451341975874,95,67
56,0.03167227474212109,95,68
28,0.031711054421592055,95,69
81,0.03175677654637987,95,70
110,0.03180964607278003,95,71
30,0.031827792401711186,95,72
41,0.03185621354205703,95,73
13,0.03187500804514598,95,74
111,0.031886412295367594,95,75
12,0.03205136604396863,95,76
77,0.032144198521075085,95,77
37,0.03238446077667689,95,78
38,0.03251571589316771,95,79
8,0.03271974230055208,95,80
68,0.03295725343939293,95,81
1,0.033044944322823344,95,82
34,0.033293264884494245,95,83
51,0.03333879798505768,95,84
45,0.03395127486559779,95,85
5,0.03498092776117012,95,86
18,0.06742680059917572,95,87
112,0.09939207020611573,95,88
33,0.004884172426020905,96,1
2,0.004945981775172137,96,2
62,0.0050243520382524665,96,3
44,0.005510789369832736,96,4
116,0.005728113458395967,96,5
35,0.006190103523982082,96,6
29,0.006214033357009208,96,7
42,0.006372615032500195,96,8
22,0.0064335971652379476,96,9
47,0.006445974587257486,96,10
98,0.006449372404623621,96,11
101,0.006555991322067856,96,12
97,0.006600447284524358,96,13
84,0.006620510464227958,96,14
55,0.006935576472711369,96,15
102,0.006998471815250262,96,16
64,0.007115338738723609,96,17
83,0.007315590760089474,96,18
95,0.007357555648220271,96,19
63,0.007391748170911594,96,20
0,0.0075751222518720684,96,21
114,0.0075866600614495905,96,22
119,0.007666533473534853,96,23
107,0.007794128585640658,96,24
27,0.007882610282417546,96,25
82,0.007978842836686706,96,26
93,0.007996923127857714,96,27
25,0.008030915580376385,96,28
87,0.008081144022745734,96,29
79,0.008081488578645102,96,30
19,0.008107366075138844,96,31
86,0.008143082766566168,96,32
81,0.00818072737055664,96,33
73,0.008210483706560301,96,34
77,0.008220133577594102,96,35
37,0.008280512850577404,96,36
120,0.008437420164935538,96,37
90,0.008549962037513792,96,38
111,0.00881102086284935,96,39
65,0.008847638104564681,96,40
85,0.00886038359764374,96,41
113,0.008875012101884572,96,42
48,0.008915887558516356,96,43
31,0.008919663223842855,96,44
74,0.00895386006627752,96,45
76,0.009001766862264171,96,46
69,0.009019636160542577,96,47
41,0.009036156182853805,96,48
16,0.009141026342134762,96,49
117,0.009164989284654146,96,50
13,0.009191816506737394,96,51
56,0.00927263742238249,96,52
80,0.009274588446199328,96,53
72,0.009305906956146415,96,54
17,0.009370826498665163,96,55
23,0.009467941886771802,96,56
51,0.009530049524643758,96,57
14,0.009675125401862106,96,58
110,0.009771515737250658,96,59
24,0.009940070585189975,96,60
75,0.010011015299623227,96,61
4,0.010044761834662297,96,62
45,0.010108711137451265,96,63
30,0.010134768581657738,96,64
68,0.01026473770585934,96,65
28,0.010345074629268813,96,66
8,0.010377228813835737,96,67
94,0.010448650228767287,96,68
1,0.010607156340809665,96,69
106,0.010854701992316418,96,70
34,0.010944320048176581,96,71
5,0.010953447091949009,96,72
7,0.011056602210873567,96,73
12,0.011062476315340408,96,74
26,0.011099663122571268,96,75
40,0.011730359348182118,96,76
9,0.012341482582246877,96,77
10,0.012472196814521053,96,78
89,0.012956333495747652,96,79
11,0.012957253423660942,96,80
88,0.012969440565515855,96,81
78,0.013282207393169654,96,82
6,0.013549903230392402,96,83
46,0.014812124861634302,96,84
38,0.01920271110766747,96,85
3,0.04374450100581406,96,86
18,0.05804201531153874,96,87
112,0.09112438264453648,96,88
22,0.0038130927842321416,97,1
62,0.0041816869632972375,97,2
55,0.004388688742008262,97,3
79,0.004579357665120631,97,4
37,0.004728148825263179,97,5
96,0.004736429249418306,97,6
77,0.004772134710296694,97,7
27,0.004951450315024308,97,8
29,0.004959719401263274,97,9
0,0.005055770232986534,97,10
41,0.005094588570102365,97,11
81,0.0051261483840372435,97,12
120,0.005139671965606274,97,13
93,0.005168545028168103,97,14
87,0.005284158970197073,97,15
90,0.005289093666039801,97,16
69,0.005371277859225532,97,17
63,0.005378031912068648,97,18
119,0.0053808121273898335,97,19
31,0.005381450577555458,97,20
65,0.005420078551212404,97,21
82,0.005512281448629142,97,22
80,0.005521628063112405,97,23
13,0.005535585686155864,97,24
110,0.005584965870701342,97,25
86,0.005591160998971945,97,26
47,0.0056038722213468395,97,27
85,0.005623557639767962,97,28
23,0.005632341217033376,97,29
107,0.005654593100649641,97,30
113,0.005709600934190928,97,31
117,0.0057397487116669366,97,32
83,0.005749350861034785,97,33
19,0.0057577821689214215,97,34
72,0.005820446440828797,97,35
51,0.0058456775033951525,97,36
74,0.005857982889083901,97,37
75,0.005894664220403301,97,38
111,0.005915450709322867,97,39
16,0.005926359568466433,97,40
84,0.0059334519179135015,97,41
56,0.0060582366012957856,97,42
8,0.006109894933889026,97,43
45,0.006135846823292157,97,44
34,0.0061700689264382325,97,45
42,0.006206544944010517,97,46
116,0.006209616864518375,97,47
68,0.006225303842388619,97,48
4,0.006232728572973523,97,49
24,0.006240060756996346,97,50
44,0.00625178203263832,97,51
14,0.006297887618326836,97,52
73,0.0063308125971843765,97,53
28,0.006438801787701953,97,54
76,0.006459327077492194,97,55
30,0.006561694933422513,97,56
102,0.006591091773973434,97,57
17,0.006591589037968526,97,58
1,0.0066367216862629475,97,59
48,0.006723156036983924,97,60
5,0.006924002464647527,97,61
35,0.0069619850636472025,97,62
12,0.007198317257288589,97,63
64,0.007398580501297158,97,64
2,0.007893250113208738,97,65
26,0.007913489326520473,97,66
101,0.007934595022772273,97,67
25,0.007945505622297788,97,68
33,0.008433901342997596,97,69
7,0.008505007882864013,97,70
10,0.008792066872521542,97,71
88,0.009133799963212508,97,72
95,0.0095443297035408,97,73
89,0.009545973855005774,97,74
106,0.00968559347281206,97,75
9,0.009804435034904024,97,76
114,0.009828151177512456,97,77
11,0.011581561299060184,97,78
98,0.011983802924378728,97,79
6,0.012016322856905126,97,80
78,0.01217731509824127,97,81
40,0.016241259378712902,97,82
46,0.019959688843319112,97,83
94,0.020171546987864053,97,84
38,0.020627235040783454,97,85
3,0.055029936560435866,97,86
18,0.05927184420501086,97,87
112,0.09419124008485869,97,88
2,0.004389072180252751,98,1
33,0.00465043470181592,98,2
96,0.005164868307003245,98,3
116,0.005515163360793274,98,4
44,0.005652349900865383,98,5
35,0.0060011897188554375,98,6
47,0.006097134968777174,98,7
62,0.006325415917678989,98,8
29,0.00640671405328852,98,9
42,0.006424823213413311,98,10
64,0.006470919423512966,98,11
101,0.006566345424487308,98,12
102,0.006666897246667247,98,13
84,0.006737170712082352,98,14
95,0.00683834877692191,98,15
83,0.006949306863774929,98,16
63,0.0070382931152551675,98,17
97,0.007291933558476571,98,18
22,0.007357315568749856,98,19
0,0.0073897630658713576,98,20
114,0.007451033033397558,98,21
86,0.007571679068263171,98,22
119,0.007575973485523968,98,23
82,0.00758859168191961,98,24
107,0.007597211459161812,98,25
19,0.007606331026137503,98,26
27,0.007865728858049814,98,27
93,0.007961915930673191,98,28
87,0.008040960605217973,98,29
81,0.008071282874750896,98,30
55,0.008099990165869708,98,31
25,0.008172572775643094,98,32
79,0.008269343735920476,98,33
120,0.008291696667251158,98,34
77,0.008300916024944316,98,35
90,0.008532547346936203,98,36
37,0.008546979794122112,98,37
73,0.008723340326758922,98,38
85,0.008727223010175922,98,39
80,0.008769511351611636,98,40
69,0.008773093839088197,98,41
113,0.008809315471153267,98,42
48,0.008817945378877479,98,43
16,0.008837713128339586,98,44
74,0.00895313646509499,98,45
65,0.00896031558442989,98,46
31,0.008967956076806005,98,47
13,0.008986249383921785,98,48
56,0.008998592695426355,98,49
94,0.009011014981219478,98,50
111,0.009043999020407978,98,51
76,0.009054637653940323,98,52
41,0.009142948861558864,98,53
117,0.009214015374669593,98,54
72,0.00922177355887932,98,55
51,0.009232266155834612,98,56
23,0.00929271005959098,98,57
110,0.009559392763076158,98,58
14,0.009565838862515053,98,59
24,0.009672281166444807,98,60
45,0.009703663226366177,98,61
4,0.009762999386987437,98,62
68,0.0099211000773336,98,63
30,0.009923941163753391,98,64
17,0.010040705675949835,98,65
28,0.010048295210025704,98,66
75,0.010051730732599795,98,67
8,0.010176873254571728,98,68
40,0.010331439675092091,98,69
1,0.010375626967488838,98,70
5,0.010533602569261724,98,71
106,0.010614871564895711,98,72
12,0.010718773116983549,98,73
34,0.010742231319013529,98,74
7,0.011265732685572516,98,75
26,0.011443774894742353,98,76
9,0.012486025426623693,98,77
10,0.012829819290357425,98,78
78,0.012858589707116508,98,79
11,0.012865571379493401,98,80
46,0.013304847097523442,98,81
88,0.013314410771954388,98,82
89,0.01357274633638672,98,83
6,0.013760219719152977,98,84
38,0.019145267456498027,98,85
3,0.04296080334153385,98,86
18,0.0579425461865819,98,87
112,0.09447955818924592,98,88
63,0.004445098652939405,101,1
120,0.00449601037153291,101,2
93,0.0045929272479610095,101,3
82,0.004600922720407352,101,4
0,0.004609349918676342,101,5
47,0.004610427574628928,101,6
87,0.004610492207490102,101,7
19,0.004636237048846081,101,8
44,0.004659726443689172,101,9
27,0.00466632849480042,101,10
77,0.004696762064937299,101,11
29,0.004715668647473081,101,12
86,0.004716034597428198,101,13
102,0.004725685912550737,101,14
79,0.0047303444439735776,101,15
107,0.004745572082096694,101,16
97,0.004776629858556536,101,17
113,0.004791213122655957,101,18
81,0.004806491989297279,101,19
65,0.0048554880420028645,101,20
13,0.0048785567101710114,101,21
31,0.004890803181320624,101,22
119,0.004902384566007778,101,23
69,0.004932250546222039,101,24
83,0.004956660773006605,101,25
116,0.004958132165281071,101,26
16,0.004992864966203103,101,27
117,0.005002699555379464,101,28
90,0.005041000758308822,101,29
37,0.005047009084245158,101,30
72,0.005069301776857604,101,31
41,0.005096107509608316,101,32
80,0.00512514981996226,101,33
48,0.005134026210503628,101,34
74,0.005152222750465452,101,35
76,0.005166390842243462,101,36
75,0.00519765548750073,101,37
85,0.005201053954876689,101,38
110,0.005215680854162796,101,39
23,0.005220606179728859,101,40
14,0.005226544409941414,101,41
8,0.005253935818086086,101,42
56,0.005256050493789632,101,43
30,0.005300307108061841,101,44
51,0.005301523755885884,101,45
111,0.005359176884622618,101,46
45,0.0053725037390983665,101,47
24,0.005401621525227052,101,48
68,0.00541123343549621,101,49
28,0.005460690207400476,101,50
22,0.005461396530536233,101,51
96,0.005493954816255586,101,52
4,0.005516148974068713,101,53
73,0.005561107659700082,101,54
55,0.005613913912878354,101,55
64,0.005620295027755073,101,56
42,0.0057021260573340005,101,57
1,0.00571701798528812,101,58
17,0.005736355164665752,101,59
34,0.005847559987947615,101,60
84,0.0059257223530313485,101,61
